22.299999237060547,38.5,2020-05-03 15:49:35.217040
22.299999237060547,38.599998474121094,2020-05-03 16:00:44.124925
22.600000381469727,38.900001525878906,2020-05-03 16:00:59.665744
22.600000381469727,38.900001525878906,2020-05-03 16:01:15.206598
22.600000381469727,38.900001525878906,2020-05-03 16:01:39.883794
22.600000381469727,39.0,2020-05-03 16:01:55.424676
22.600000381469727,39.0,2020-05-03 16:02:10.965592
22.600000381469727,39.0,2020-05-03 16:02:26.506543
22.600000381469727,39.099998474121094,2020-05-03 16:02:47.101777
22.600000381469727,39.0,2020-05-03 16:03:02.642685
22.600000381469727,39.0,2020-05-03 16:03:18.183532
22.700000762939453,39.099998474121094,2020-05-03 16:03:33.724513
22.700000762939453,39.0,2020-05-03 16:03:49.265453
22.700000762939453,39.0,2020-05-03 16:04:04.807098
22.700000762939453,39.0,2020-05-03 16:04:20.348049
22.700000762939453,39.0,2020-05-03 16:04:35.888948
22.700000762939453,39.0,2020-05-03 16:04:51.429911
22.700000762939453,39.099998474121094,2020-05-03 16:05:06.970859
22.700000762939453,39.099998474121094,2020-05-03 16:05:22.511779
22.700000762939453,39.099998474121094,2020-05-03 16:05:38.052842
22.700000762939453,39.0,2020-05-03 16:05:53.593687
22.700000762939453,39.0,2020-05-03 16:06:11.661705
22.700000762939453,39.0,2020-05-03 16:06:27.202526
22.799999237060547,39.099998474121094,2020-05-03 16:06:42.743381
22.799999237060547,39.0,2020-05-03 16:06:58.284216
22.700000762939453,39.099998474121094,2020-05-03 16:07:13.825136
22.799999237060547,39.099998474121094,2020-05-03 16:07:29.365917
22.799999237060547,39.0,2020-05-03 16:07:44.906831
22.799999237060547,39.0,2020-05-03 16:08:00.447675
22.799999237060547,38.900001525878906,2020-05-03 16:08:15.988440
22.799999237060547,38.70000076293945,2020-05-03 16:08:31.529291
22.799999237060547,38.70000076293945,2020-05-03 16:08:47.070034
22.700000762939453,38.70000076293945,2020-05-03 16:09:02.610926
22.700000762939453,38.79999923706055,2020-05-03 16:09:18.151668
22.700000762939453,38.79999923706055,2020-05-03 16:09:33.692488
22.700000762939453,38.900001525878906,2020-05-03 16:09:49.233283
22.799999237060547,39.0,2020-05-03 16:10:04.774111
22.799999237060547,39.0,2020-05-03 16:10:20.314924
22.799999237060547,38.900001525878906,2020-05-03 16:10:35.855681
22.799999237060547,38.79999923706055,2020-05-03 16:10:51.396509
22.799999237060547,38.79999923706055,2020-05-03 16:11:06.937291
22.799999237060547,38.70000076293945,2020-05-03 16:11:22.477987
22.799999237060547,38.79999923706055,2020-05-03 16:11:38.018770
22.899999618530273,49.70000076293945,2020-05-03 16:11:53.559815
22.899999618530273,41.0,2020-05-03 16:12:09.100541
23.0,40.0,2020-05-03 16:12:24.641405
23.0,39.599998474121094,2020-05-03 16:12:42.709476
22.899999618530273,39.599998474121094,2020-05-03 16:12:58.250293
22.899999618530273,39.400001525878906,2020-05-03 16:13:13.791095
22.899999618530273,39.400001525878906,2020-05-03 16:13:29.331929
22.899999618530273,39.400001525878906,2020-05-03 16:13:47.399915
22.899999618530273,39.29999923706055,2020-05-03 16:14:02.940787
23.0,39.20000076293945,2020-05-03 16:14:18.481689
22.899999618530273,39.099998474121094,2020-05-03 16:14:36.549894
22.899999618530273,39.099998474121094,2020-05-03 16:14:52.090818
22.899999618530273,39.099998474121094,2020-05-03 16:15:07.631733
22.899999618530273,39.0,2020-05-03 16:15:23.172589
22.799999237060547,39.099998474121094,2020-05-03 16:15:41.240625
22.799999237060547,39.099998474121094,2020-05-03 16:15:56.781436
22.899999618530273,39.20000076293945,2020-05-03 16:16:12.322272
22.799999237060547,39.20000076293945,2020-05-03 16:16:27.863021
22.799999237060547,39.20000076293945,2020-05-03 16:16:43.403797
22.899999618530273,39.400001525878906,2020-05-03 16:16:58.937447
22.799999237060547,39.29999923706055,2020-05-03 16:17:14.478346
22.799999237060547,39.400001525878906,2020-05-03 16:17:30.019236
22.899999618530273,39.400001525878906,2020-05-03 16:17:45.560014
22.899999618530273,39.400001525878906,2020-05-03 16:18:01.100800
22.799999237060547,39.29999923706055,2020-05-03 16:18:16.641691
22.899999618530273,39.29999923706055,2020-05-03 16:18:34.709931
22.899999618530273,39.29999923706055,2020-05-03 16:18:50.250847
22.899999618530273,39.400001525878906,2020-05-03 16:19:05.791631
22.899999618530273,39.400001525878906,2020-05-03 16:19:21.332420
22.899999618530273,39.29999923706055,2020-05-03 16:19:36.873323
22.899999618530273,39.29999923706055,2020-05-03 16:19:52.414266
22.899999618530273,39.29999923706055,2020-05-03 16:20:07.955201
22.899999618530273,39.400001525878906,2020-05-03 16:20:23.495995
22.899999618530273,39.20000076293945,2020-05-03 16:20:39.036916
22.899999618530273,39.099998474121094,2020-05-03 16:20:54.577788
22.899999618530273,39.20000076293945,2020-05-03 16:21:10.118595
22.899999618530273,39.099998474121094,2020-05-03 16:21:25.659501
22.899999618530273,39.099998474121094,2020-05-03 16:21:41.200420
22.899999618530273,39.099998474121094,2020-05-03 16:21:56.741361
22.899999618530273,39.20000076293945,2020-05-03 16:22:14.809596
22.899999618530273,39.20000076293945,2020-05-03 16:22:30.350461
22.899999618530273,39.20000076293945,2020-05-03 16:22:45.891317
22.899999618530273,39.20000076293945,2020-05-03 16:23:01.417565
22.899999618530273,39.29999923706055,2020-05-03 16:23:16.958489
22.899999618530273,39.20000076293945,2020-05-03 16:23:32.499294
22.899999618530273,39.0,2020-05-03 16:23:48.040099
22.899999618530273,38.900001525878906,2020-05-03 16:24:03.580957
22.899999618530273,38.900001525878906,2020-05-03 16:24:19.121933
22.899999618530273,39.0,2020-05-03 16:24:37.189878
22.899999618530273,39.0,2020-05-03 16:24:52.730734
22.899999618530273,38.900001525878906,2020-05-03 16:25:08.271604
22.799999237060547,39.0,2020-05-03 16:25:23.812550
22.899999618530273,39.099998474121094,2020-05-03 16:25:39.353483
22.899999618530273,39.0,2020-05-03 16:25:54.894309
22.899999618530273,39.0,2020-05-03 16:26:12.962312
22.899999618530273,39.0,2020-05-03 16:26:28.503108
22.899999618530273,39.20000076293945,2020-05-03 16:26:46.576051
22.899999618530273,39.20000076293945,2020-05-03 16:27:02.116992
22.899999618530273,39.20000076293945,2020-05-03 16:27:17.657763
22.899999618530273,39.20000076293945,2020-05-03 16:27:33.198537
22.899999618530273,39.20000076293945,2020-05-03 16:27:48.739392
22.899999618530273,39.20000076293945,2020-05-03 16:28:04.280209
22.899999618530273,39.20000076293945,2020-05-03 16:28:19.821047
22.899999618530273,39.20000076293945,2020-05-03 16:28:35.361888
22.899999618530273,39.29999923706055,2020-05-03 16:28:53.430062
22.899999618530273,39.29999923706055,2020-05-03 16:29:08.970945
22.899999618530273,39.400001525878906,2020-05-03 16:29:24.511725
22.899999618530273,39.400001525878906,2020-05-03 16:29:40.052551
22.899999618530273,39.29999923706055,2020-05-03 16:29:55.593527
22.899999618530273,39.20000076293945,2020-05-03 16:30:11.134354
23.0,39.20000076293945,2020-05-03 16:30:29.202306
22.899999618530273,39.20000076293945,2020-05-03 16:30:44.743147
22.899999618530273,39.099998474121094,2020-05-03 16:31:02.816184
23.0,39.20000076293945,2020-05-03 16:31:18.357147
23.0,39.20000076293945,2020-05-03 16:31:33.898031
